Author,Papers,Degree,Betweenness,Eigenvector,PageRank,Community
B4-2,3,0.001265022137887413,0.0001310644575001986,0.07000327375429236,0.0006436652441171187,0
C7-6,1,0.002213788741302973,0.0,0.038935928241658035,0.0006413085433674512,219
ヤナ谷中瞳D2-2,1,0.002213788741302973,0.0,0.03893592824165804,0.0006413085433674512,219
D3-1,1,0.002213788741302973,0.0,0.038935928241658035,0.0006413085433674512,219
C7-4○,1,0.002213788741302973,0.0,0.038935928241658035,0.0006413085433674511,219
P6-16,3,0.0015812776723592662,5.002460209931244e-08,0.002025247749997202,0.000640223001935503,88
P8-25,2,0.0015812776723592662,5.002460209931244e-08,0.002025247749997202,0.0006402230019355029,88
P4-7,3,0.0018975332068311196,0.00013166475272539035,4.488567418098101e-05,0.0006383456350776587,83
P3-1,3,0.001265022137887413,0.00026312940704238344,0.0011873380442289742,0.0006359554786606259,79
Q10-4,1,0.002530044275774826,0.0,0.0014156031502912576,0.000631038833653784,54
Q10-17,1,0.002530044275774826,0.0,0.0014156031502912576,0.000631038833653784,54
三輪 誠C10-4,1,0.002530044275774826,0.0,0.0014156031502912576,0.000631038833653784,54
Q5-2,1,0.002530044275774826,0.0,0.0014156031502912576,0.000631038833653784,54
Q10-19,1,0.002530044275774826,0.0,0.0014156031502912576,0.000631038833653784,54
Q10-15,1,0.002530044275774826,0.0,0.0014156031502912576,0.0006310388336537839,54
P7-11,3,0.0015812776723592662,0.00026292930863398617,0.0013650266313467766,0.000628917131623196,79
E2-2,3,0.0015812776723592662,0.0005751612770144486,0.07048461977065286,0.0006260677123087837,254
B3-5,2,0.001265022137887413,0.00026292930863398617,0.0681049800138966,0.0006248714797455017,0
Q2-4,1,0.0018975332068311196,0.0,0.0017931225946132842,0.0006200210918447906,77
Q7-1,1,0.0018975332068311196,0.0,0.0017931225946132842,0.0006200210918447906,77
関根 聡C10-2,1,0.0018975332068311196,0.0,0.0017931225946132842,0.0006200210918447906,77
Q2-2,1,0.0018975332068311196,0.0,0.0017931225946132842,0.0006200210918447905,77
Q1-12,1,0.002530044275774826,0.0,0.00845392610001728,0.0006157559091173149,69
